id	TCGA.BH.A0W3.01A.11R.A109.07
176	0.263636431499465
9744	1.30071795922518
23527	6.48502698707773
116983	5.13775073497955
38	4.93289397127502
39	4.59011725438992
64746	6.2858223756872
79777	3.99633428268228
91452	5.70254332944061
84320	5.22733306791308
414149	2.81047064652294
84680	3.1626083682823
390110	-5.39093650377486
65057	4.11659596470102
1636	7.16976323591498
59272	-1.84923860534323
125981	-5.95102335284773
340485	2.86940248713502
55331	6.05754036955845
43	-2.19404372439457
22985	7.59997673991615
47	8.02006338471063
130013	1.67337312112218
57001	2.77817621953432
48	5.11480529640056
50	6.69963835465783
26027	2.92052079010406
134526	-4.54843182975389
55856	3.68827289940211
10965	4.43695444776608
122970	3.8044958371635
641372	-3.51669628603079
11332	4.55965934972923
10005	4.2275361235246
23597	2.96358383397218
51	6.57826619987037
8309	5.52343823772961
8310	5.2305753092252
55289	0.369669780992185
52	6.43558032142018
53	6.36282861763652
54	6.41132774026385
51205	4.96984471329194
92370	4.92477679286325
55	3.02662151932853
93650	-4.30718703111924
49	-1.35459965422729
84519	0.603358269684698
93953	-0.0414813231424686
56	-3.35559235263223
23205	-3.38431363694721
81616	-2.33305696713389
80221	5.19915553972526
197322	3.38195076491944
2180	4.22668352329531
2181	6.57154921095339
2182	4.56924732008015
51703	3.84341987287561
23305	-1.13205159258582
116285	0.592654116646338
123876	-1.93179096641317
348158	-4.39600647883865
6296	1.91770976555633
341392	-4.20084787952531
54988	0.417383608205465
84532	6.10711003006533
55902	5.50557400166466
79611	-0.0955975722228812
58	-3.65076564020719
59	4.99430736809109
60	11.320821081309
345651	-5.41955682503908
70	-3.26674214394154
71	11.5213734760458
72	0.285268117038556
86	6.36398991648388
51412	-5.21840619045982
10881	-5.55598929232183
10880	-5.5424372873904
81569	-4.05493555071727
284382	-5.59562108531529
87	7.17859697742485
88	-3.22143161339948
89	-4.07411857020538
81	9.28302123128
55860	5.74169278629211
10121	6.78837416265741
10120	6.13204774335844
10097	8.14363913831126
10096	7.2171342641683
57180	2.59379100692339
79913	2.58715271320381
64431	4.75050335494441
93973	4.77484902445126
139741	-5.60042766568675
140625	-5.55001368672165
90	5.50112300755713
91	6.57039064275136
130399	-0.00883214350725281
92	2.43956108470658
93	3.63374624425865
94	2.53566057949471
95	5.82237275341934
91703	1.87364223728034
97	2.23588016922572
98	2.93774729510916
100	2.42031211713695
132612	-5.55285715921103
161931	-3.19660769228323
161823	3.90896251712396
102	6.99964009246023
4185	-1.39343157399033
8751	8.14955099197613
6868	5.11339722756384
8749	-5.4130732714595
8728	2.39685163065439
2515	-5.61560783213484
8748	-4.27474583304181
8747	-2.67889518037985
145241	-4.39367620122773
53616	-0.28361244593852
8745	-1.88009405617239
10863	3.57618996346046
11086	-4.99833204397069
11085	-5.59088679576606
203102	-0.539256462563841
80332	-0.344463375162587
1587	-2.02029630150147
255926	-5.39913367106356
8755	5.10606813684442
8756	-5.42338640915667
101	2.44551688913435
8754	4.96859409803394
27299	1.41255478733108
9510	2.27438642533116
81794	1.51012376966433
81792	1.88997778440628
11093	1.71515767407551
140766	0.725581587728755
170689	5.65643472096925
170690	1.73569350393069
170691	0.00178091602111752
170692	-2.09359124401603
171019	1.85188678107225
9509	3.18890252301699
80070	-2.71376217772753
9508	-1.94754015649459
9507	1.98875962136465
11096	0.847452885667503
11174	0.201709235687557
11173	1.72907485790968
11095	0.847168993876133
56999	1.52273318932734
92949	1.48529083053638
9719	2.00493703963611
57188	4.66980134545133
54507	4.0372153293183
339366	3.72897105932114
11033	4.84721554537431
55803	4.12887515975477
103	9.15627498468154
104	2.785469545375
105	-1.7574980865023
23536	4.25940290120411
134637	1.29205472446167
113179	1.72168366039491
113451	3.21711416737303
57143	2.96917450750427
90956	5.60230082019478
79934	5.16699697777426
203054	3.1954524485849
107	4.47669938195824
55811	-2.11983358470289
108	-1.87152733423177
109	6.44269020553981
196883	1.78752991120302
111	6.78613831982546
112	6.5644343695474
113	4.1672411146127
114	-5.52486408638114
115	6.74032008660126
116	-1.55992977772646
117	-4.07308370322033
118	7.8243282057296
119	0.0598006342195005
120	4.36080208555123
124	-3.51126616081455
125	1.58625449930045
126	-1.68772719788847
127	-2.01491783838752
128	5.9451823201104
130	-3.48931187532021
131	-4.0379589324843
137872	1.3768608232759
55256	6.6434734589086
149685	-5.59948205590878
9370	-0.286348015434671
51094	7.40997273474736
79602	7.10293613508487
132	5.09451743664455
133	1.73069318752383
79924	2.76971675970998
23394	7.35930650894806
22850	5.65505123859578
84890	5.01770650203098
134	2.84774282884488
135	0.898778130782601
136	1.92381167072454
140	3.25192343453504
83440	5.68593312164105
141	1.87927280630685
113622	2.40973907062851
54936	4.59060915575721
148	-0.248594943375223
147	-1.91248693791891
146	-4.37848882842479
150	4.43777763814314
151	-0.143688381130773
152	-1.02622107643952
153	-2.24971518578238
154	0.44072992941231
155	-5.18965086709652
156	8.23382220693031
157	3.03837045956584
11047	6.54695388572607
158	4.48979461799506
159	6.67254521079106
122622	3.5935279862551
165	7.02120477758009
121536	5.28495506007771
64782	4.00646033382253
166	8.5542412890549
60312	5.80485839472079
134265	3.16959542431387
84632	2.9746521854466
4299	6.80938994412434
2334	-1.13508110443072
3899	5.72890805012925
27125	7.92780092245711
10939	6.0289615366611
173	-4.01082652216919
125061	4.94163205240906
174	2.62945909025708
54812	6.80119132820739
175	4.43124764669409
116987	6.31403419346831
119385	1.92400866967676
116986	2.00696799593412
116988	5.60140650638763
119016	2.87228367357727
729092	3.01234677595667
414189	3.2706797837888
653268	1.21426946129809
728404	2.22223992309038
123624	-4.98974763602261
79841	1.12701746142704
340351	0.322175302189129
84871	2.20183609155448
60509	5.43655967321928
177	1.40875191552789
3268	5.41628893014523
55109	5.68653223397671
55750	4.87587926090694
178	5.11768563990532
79814	1.67763417833608
10554	5.77174288682242
10555	6.0581928596953
56894	6.85637720192411
56895	1.00380178116546
55326	4.4499179555996
137964	5.74487224759561
84803	1.09560148361062
123688	2.4261243773492
8540	6.3674824817428
10551	6.8841700902496
155465	4.60329464763336
375790	8.38519386452623
181	-4.15325097591021
183	2.29747227933182
23287	3.70819325592098
185	5.36881551449029
186	-4.90179000843951
57085	4.9439120466761
189	-4.74053116726033
64902	-1.07144175093884
64850	0.946959468867849
85007	5.61489477078679
25909	6.20835022167599
191	6.9039124272663
10768	7.71844477877062
23382	5.93062085258777
27245	5.52977855028908
54806	4.14684858740228
79026	10.4056293523202
113146	3.72085287926865
196	7.72990200585882
57491	1.836893899149
10598	6.06244211561432
130872	5.64183967079527
197	-4.10000155658791
51327	-5.39576802686255
57379	-0.770440246175678
64853	5.3639640493726
199	4.43798648497591
83543	3.82712597889089
9131	6.04668747632073
84883	4.98046097768853
51390	5.29076915113902
202	5.8840927291594
55057	0.232037639857434
9447	-1.13638978952802
9255	5.35154862763539
7965	4.50659028354785
9049	6.24152140447378
23746	-0.333112542406058
326	-1.9171561484014
55966	-3.31425475557791
203	5.38183521785625
204	6.69033471248464
50808	6.02936169428265
26289	2.03278108434689
122481	2.24280603992142
8165	7.05542231462799
11216	5.0958643922325
11215	6.33068985181795
9590	3.17722066168329
11214	7.17718886265235
158798	-1.34210248059598
10566	-0.724695661366779
8852	-3.75068705744212
9495	3.70079254133479
9472	-0.708014171719892
9465	2.42686310619027
10270	5.5481088743629
26993	5.54633939665554
10142	6.78417532241299
79647	5.78588538837809
55122	4.70130128882076
80709	5.02555575573137
254268	-2.82230893641779
10327	6.00318835268709
231	5.02099121156439
57016	1.75770872639093
441282	-0.253538884535392
1646	1.37048160339992
8644	5.96780261562328
1109	-3.4324489486338
340811	-5.54240132184402
6718	-2.36893106188503
83592	1.89866443486086
8574	5.80032479703938
22977	2.20964448014545
246181	0.103041677540445
207	7.76989880286735
84335	5.9282027957361
208	7.85785522107244
10000	2.46538068017542
64400	4.13387982738315
210	5.48622479754186
211	5.91210753325173
212	-4.56469023827326
213	6.99480971391888
214	6.99554324049033
126133	5.41747948432851
5832	6.6111729941578
216	3.61059719029664
8854	-1.24698928239222
220	1.86684569303268
219	4.34420043928929
10840	0.613764816676857
160428	1.75754862822591
217	7.39536098747072
218	1.89258825144037
224	6.46450255465934
221	5.09322359484416
222	6.7396157521565
8659	4.99657596018409
7915	2.96756962788404
4329	5.32302143339462
501	6.11260378003126
64577	0.874406160904871
223	7.18959922660952
226	10.4699863096541
229	-2.81991202288674
230	0.875718197953386
56052	5.74922416035772
84920	3.01849969172403
144245	4.37599061864938
79087	4.68636351790792
79868	4.92536455068794
199857	3.50176075740066
200810	-0.49697018910403
644974	-1.72671381959476
85365	4.88254331780172
10195	5.20257147324687
29880	4.55928191586746
29929	3.99335572347003
79053	6.7433785696889
79796	4.2209085864517
238	-3.05544051800377
8846	3.6787609714354
121642	3.16803463771995
221120	4.28644143958218
54784	3.69499953167677
54890	6.97387358382541
84964	3.45234939286124
84266	5.57256414744053
91801	2.53027390636708
55821	-5.46137140232223
7840	5.80102185962656
200420	-0.963165972899068
239	2.23217704888961
242	-3.97279458850243
245	3.12905700721972
246	-0.821270013657069
247	-0.00156013364092056
240	5.23294788714629
241	4.51971891503292
59344	-4.26772846323113
248	-3.97954524507991
80216	4.76973218633295
115701	-1.1440981986292
57538	2.25880778023815
249	8.22626836796418
250	-0.601162860692269
251	-4.03148182167537
57679	5.22211076591521
259173	4.43944776434012
151254	-0.635290302100004
130540	-1.05410591300738
79800	3.63509177247189
8092	-5.53614953169057
257	-0.0386122087600039
60529	-4.06587509974924
23600	4.69069090166358
258	-5.60259984830002
259	-0.490255237355797
55626	5.83757301498441
262	6.09734347643882
144193	0.678043996745868
51005	4.77988928062617
265	-5.31747249346974
266	-5.49744085329197
267	7.15386013651896
268	0.00111627370173439
269	-5.51344926022354
120425	0.0526074274746455
57463	3.49617492255955
347902	3.72290740027995
386724	2.54923096447858
9949	1.85659015001234
83607	4.97134995234507
81693	1.97093862145206
196394	3.24349704918651
154796	4.74812342578553
154810	3.50396740130439
51421	5.67101335637844
270	-3.90950169677607
271	4.88155080181622
272	4.56365049896271
273	-0.877334613519307
275	2.30313057025719
401138	-4.52023273690099
279	-3.16483301894672
280	2.60857942996256
155185	-1.1305975530039
51321	5.95528406876564
201283	2.64556446562837
64682	5.04646950552462
10393	2.6039088536108
51529	5.90234074371256
25847	6.11651916013301
119504	6.46577844090809
29882	5.58212183221211
29945	4.14485978212964
51433	7.20240478910107
51434	5.51048190847152
283	3.68578368298574
23357	5.09025535790405
90806	5.1581426698902
284	0.430963133956504
285	1.58063488619336
51378	-3.59078380422257
9068	-0.30077840979318
23452	3.93736567346002
27329	-4.54082152587946
51129	2.93475628040846
253935	-4.54334789733822
83854	1.40967086970158
10218	-3.45476016675641
286	0.276043415039288
287	1.68451000523952
288	6.39391563424973
150709	1.27824412290624
348094	2.27099465545652
162282	-2.32094911538412
51479	6.86094403251559
56172	4.4425121301733
404734	6.89529484035699
54467	6.1613445191357
255239	-1.04207575019655
126549	0.243339273666853
23141	6.51720028165644
51281	4.51248613762614
57037	4.20225342264037
57763	4.37289470801054
27063	-3.92294445425373
55608	5.93033488299491
29123	6.69947880710426
23253	6.49875283722372
88455	5.65044360291034
124930	2.36990738591621
81573	4.73960358531035
338692	6.46031696654083
54522	3.72744057101521
26057	6.86185681593471
26287	-4.13362994173962
728747	-0.666766249425005
118932	2.0785053835934
200539	2.52284184709902
170961	0.596729512251762
22852	4.60069645919471
124149	-5.50454332126938
84079	5.03572264068325
23243	5.8894016511807
147463	-0.63915150623437
91074	0.460451007052766
374860	1.56933485781705
84250	3.78960053334791
341405	-4.04009640733272
284615	-0.582346189017166
340120	-5.51707796827013
148741	-1.3230117630736
57730	2.66576275718835
353322	2.00706478839932
51239	3.83288879401539
91369	5.98423712790449
338699	5.60592521396189
91526	3.39542721666326
339416	0.747370694687278
157567	3.6981335358182
54851	3.52481789398539
63926	4.30203716981611
57182	3.83742386974437
283373	6.68207799733224
79998	-2.14650795786837
129138	3.98010051977117
79722	-4.1776082496639
22881	2.86707328239719
56311	-2.50991154870524
122416	4.46735198491001
23294	5.29976697182754
56899	3.53673194145147
124401	4.30377049644554
257629	1.23296062288745
203286	2.58630936061664
55139	4.88615158224991
54443	5.28610640979501
55107	7.82898402271006
55129	5.52350734970831
57101	0.744366045718304
63982	-2.29154651683276
121601	-4.23257686091348
203859	-2.16774000374164
196527	6.81926569098228
50636	0.560776402256545
57719	4.45924254867222
338440	4.54089441063207
8125	7.24054919640496
10541	6.96614949674078
23520	-3.11036875097035
23519	-4.34268218286744
81611	5.84329784558701
290	8.20404491044669
84168	5.93958651158078
118429	2.9086726953701
195977	-2.7649664636331
301	4.80414501401914
11199	-1.79156932727631
311	8.22429615377986
312	-3.17327848052041
302	8.96017765898355
303	0.18949460351225
305	-1.68920316333381
306	2.32459691977762
307	6.94570939472352
308	6.61193319225727
309	6.81525774058947
310	7.55920165688478
244	-4.42140518675105
8416	3.41160546792148
313	2.20130566641666
314	-2.4272391455538
8639	2.67485351226402
316	1.99906253415492
344454	-4.16550301659883
55435	5.18420602639889
162	6.99724532520819
164	6.77707258866775
8906	6.65861554932831
8907	5.19449804973839
10053	6.3731615073368
1174	5.29737304724517
8905	2.96551170657217
130340	4.70551703740571
160	6.72160094789013
161	6.23265561079767
163	8.11204635140725
1173	8.38167052516777
1175	6.29818522114389
8546	5.93751260597925
8120	1.92612378496853
8943	7.66136803342771
26985	6.49314695885911
10947	4.43399004118356
1176	5.61033195675743
10717	3.99056157876278
23431	4.9257272594154
9179	4.45083251315056
11154	2.44398025537939
317	4.38092813237636
320	0.715972473732731
321	-0.135566236772516
9546	4.28773327664507
322	5.81465256588208
54518	4.22715285368731
323	6.47882858316293
10307	3.95660974129773
324	5.52826912384968
10297	1.42653053933034
147495	0.56708624851953
164284	-2.33613174850835
325	-5.45568427918719
327	7.28939038096158
328	7.16900752362431
27301	5.23181252994678
51107	7.68564395541469
83464	5.14078968204588
8539	6.93653850138893
51074	4.17927462653628
200558	-0.842604105965924
8862	3.00270970493726
187	3.57041557433756
333	2.93935181832773
334	8.78764078378193
335	0.156010348220403
128240	7.0948181570461
336	-5.01596738843858
337	-4.91280877161939
116519	-4.36145660994143
338	-2.84429224339144
339	-4.71231963515591
10930	-2.38625159127329
9582	3.18538636884843
27350	2.99560951047002
140564	2.15705352947692
200316	3.02090982483064
164668	-1.55954828527028
403314	0.325993671282914
341	4.44868750325413
345	-4.92561641727194
346	-1.38765645966157
347	5.15644584992155
348	7.38831184181542
319	-1.91914455394085
350	-3.82558276935842
8542	5.90085298953441
23780	4.52487990934898
80833	4.43018904876845
80832	2.50752256921174
80831	-5.66898393511377
80830	5.7731857445912
81575	2.68981614210143
55937	2.58444129647674
79135	3.65322910957538
139322	4.73380253836962
351	9.62366684103455
10513	5.87791663214514
26060	6.5127887036203
55198	6.20602741189983
353	5.84288013502112
54840	4.20427875951477
89872	-4.99204256839539
282679	1.82470181415683
375318	-5.41098631309462
653437	-5.36502947180221
359	3.13517622620731
360	6.56935130246186
361	-2.61209088628787
362	5.4139415368131
363	1.60923333318317
364	-1.69243481836849
375719	-2.96319982407827
441432	-5.92221754082349
343	-3.49303837241181
366	-1.51643428244803
206338	-3.07895754437916
9716	6.18320746988338
367	4.89242655083228
369	6.27355494011631
116985	6.50020988401337
116984	3.63410809022504
64411	2.60531325122852
23237	-1.85018861507242
372	6.97495263623924
374	-0.988923150881845
375	8.72913155936889
377	8.15854015625678
378	7.00033946563644
381	7.1697938969807
382	7.34226863412704
55738	5.72752536923179
84364	6.51892011731996
26286	4.95954909764798
10565	6.32331836957715
10564	6.7713113669266
27236	5.43619973741595
23647	6.30340694160968
10139	4.65984221956004
383	-3.34467153546708
384	4.27997751884317
503582	-0.136933360738337
503640	-2.15771122567252
55082	6.23834774474907
392	7.5440676156613
79658	2.71563538206848
9824	4.97883601736178
89839	0.987074209950614
94134	5.53255005336214
55843	2.20182937829325
55114	5.83708867742082
93663	5.08692215815138
84986	4.25870581613298
57569	-0.653624527556572
57584	6.51582880178258
58504	1.77446905899494
57636	4.28130816001949
83478	2.67650159860676
9938	3.0066818543572
23092	4.73440221849897
201176	4.46477303986355
79822	1.61434308389435
9411	6.83008223225724
257106	4.74581009335069
57514	3.80438917009792
9743	6.27714458909449
115703	4.3093105213239
158763	-5.77952298933575
80728	4.71707362054365
393	4.7684124802284
394	7.02915295073719
395	1.49835784014578
64333	2.8740224042738
396	8.05308695901902
397	8.19672025446147
398	-2.34539349054411
9138	6.52141682794765
9639	3.34533591026902
55160	5.43711556169887
9826	7.05250680390226
23365	7.87586330849912
22899	2.22207503575209
27237	5.40865194090255
9828	5.54633890251747
23370	6.18377251103894
128272	4.40211908887067
9181	6.16411704725902
50650	5.97143313950107
100271715	-0.344709968808288
445328	4.63931889164416
389337	4.90115736727222
54848	1.48128960718902
50649	0.352067977956998
7984	6.19960195418532
9459	3.80398301176416
8874	5.29718813984729
23229	4.69445262081291
8289	7.80663310184815
57492	6.55047027713279
196528	6.30574606703191
1820	3.46158223991063
10620	3.82067492794121
138715	-4.12473567880158
5926	5.36558984769544
51742	6.39081097496848
10865	5.2563235345527
84159	6.29617230676186
25820	6.35484396954509
10425	6.21555429999909
400	6.46181470275539
285598	0.675312612893908
115761	1.58399784921147
392509	-3.63876963912401
200894	3.97195531716982
80117	-3.45218479166588
54622	4.83907260692535
339231	4.51245300105452
51326	3.19288752470206
402	5.00573135766908
23568	5.54167163184876
403	5.43634528985603
10124	1.65610042736622
10123	3.82082969302351
379	3.91779232440652
26225	5.65748842407751
221079	4.23860171029394
390790	-1.46192481746941
84100	2.16019590030416
23204	8.38165431812802
51329	6.93824348580435
10550	7.56841179205015
151188	4.04887052658187
127829	5.90996684698926
55207	6.78474024431785
132946	-3.76259862182643
55156	4.88151866223504
83787	5.70475640900136
84071	1.3785066902516
219681	1.76632726589391
55130	1.52445666178109
79798	4.38224937077059
93436	4.85937418936325
79637	4.07652595716381
25852	5.32791845989637
80210	4.83018440937587
51309	4.07448195945026
9823	3.92496061766291
51566	5.43176063580057
64860	4.9113394061622
54470	4.07116989501638
387715	-3.33461070442372
405	5.82989020543749
9915	6.86281072569253
406	3.96713203471063
56938	0.782001586209695
10552	6.94819049377363
10095	6.60553993531639
10109	7.48421970516869
10094	7.38035139346601
10092	7.19722317059357
81873	4.91608732842882
10776	8.02490705949796
10777	-4.35248744516457
407	-2.63575962690501
408	4.07061984846873
409	5.1297866449369
92714	5.41650933250855
27106	4.556026926995
57561	4.51021794513731
91947	4.67197030289569
645432	-2.45989794218668
410	5.31843585347065
411	2.58510555744463
414	6.69072474239453
415	-0.958216814593829
416	-3.43474002520192
22901	3.62706700755859
347527	-1.67464776615852
340075	-1.05904721946243
79642	2.34032402628402
153642	1.43311432457952
417	-5.35764619124117
419	-1.42790415134835
420	-5.28766313727631
116969	-3.06744833083026
9048	1.93175000919391
64801	4.76830268624438
421	3.89476073354339
170302	1.39513401827507
57412	4.74515433642401
427	9.11103115201262
56624	0.520863125031799
653308	1.25297744597616
50807	5.84539832309928
8853	5.85843876130937
55616	4.60083074989638
51665	4.13395596165867
136371	-4.15060383346422
140456	-3.98760550903061
79754	5.84424860488574
142686	0.982558022535238
142685	-4.2444549728567
92591	2.28936022967756
127247	-5.3830408515067
401036	-5.3438495613047
51676	1.48636172996183
51666	-2.65203506267511
140458	-4.71003799498009
140459	4.96877292764939
140460	4.43668809317533
140461	5.31169085702244
140462	1.42944926618
51008	4.55733909711314
84164	5.42861382508008
10973	5.76971471494302
429	-4.59426582450173
430	2.03627679317012
56676	-3.6533991370098
121549	-5.81424319164558
25842	4.43014053731333
55723	5.66841481951301
432	-1.54747755090277
433	-3.03789667030861
55870	7.23889441733855
9070	5.4868162754476
434	-3.62080306869238
435	5.4554290715129
439	6.74600585695548
440	4.42273124854391
54529	4.96017067553253
443	-2.40874056722676
554235	-3.66643197175235
374569	-1.96169552174051
444	7.38500310037855
253982	1.72344268001762
57168	1.14426969133511
259266	4.97327256456007
54829	3.08885808427343
151516	2.50579412807516
79058	4.82976273993764
80150	3.95344310590097
445	3.3230207887983
28990	4.09363354783646
431705	-2.50087405960039
460	-1.06992070137869
23245	4.68579141912621
171023	6.10638412640771
55252	5.79106196205662
80816	-0.919277026559141
136991	-5.57203706811355
84896	6.01658924215318
29028	5.91094676193903
54454	4.425414055642
55210	4.54777165857257
83858	3.9443495666651
219293	3.60827395669744
79915	3.68064176551725
85300	0.190678317497082
11101	4.37959465774497
466	4.33398900580736
1386	4.9399822701488
467	1.81611677508545
468	6.88213960439291
22809	5.36109066742974
22926	6.53093397772566
1388	6.92692371319538
11016	6.11805894226405
55729	5.88786626893102
80063	3.44782587170762
83734	2.54268485421335
9140	5.03130153727115
55054	6.28114823586712
89849	3.76642642351361
23130	5.86468844631827
55102	6.0333667267482
64422	5.39064437569871
115201	3.81761752960432
23192	5.68591957108821
84938	2.72196609196979
84971	4.8843752591319
9474	4.52219668167899
10533	5.36008338249378
79065	6.37578329616144
285973	1.40830766014058
80162	6.70468145275447
471	6.54950528945375
51062	4.0208822184393
64225	6.00427062692703
25923	5.77426079505325
472	5.02353627090051
23300	5.96504403913548
1822	8.23585420570639
474	-5.02510253384867
220202	-4.80306434636323
84913	-0.997785695896032
475	5.31194446066333
57194	3.14697969909441
23120	0.851659695309062
57205	2.05988265527732
23250	4.67701172416812
23200	4.89438182258257
286410	3.82220365138755
479	-3.0436456516473
57130	6.68164981648472
23400	6.24175869433823
79572	6.84686372364932
84239	3.3959413060985
344905	-4.23342972590322
476	9.93923540440908
477	1.06327742336788
478	-0.427357679336139
480	-0.445208669720378
481	8.94853386972515
482	1.06795193674187
483	5.96576680743143
23439	-1.04133920330723
487	2.17851034845247
488	8.37768006450335
489	7.35177134930062
490	5.9698685694026
491	-2.17055721702552
492	-4.99283011385028
493	7.34366187346211
27032	6.99376591211332
9914	3.43571132668335
495	-5.15521725836057
496	-4.9027484410839
498	8.49348771946225
506	9.20716888227276
509	7.31667024507088
513	6.16441088055976
514	7.10329952568145
432369	-0.219719723644356
515	6.64357538761166
516	5.32402914075161
517	8.02937040211616
518	7.29717156419597
10476	6.72832019365541
521	5.28264697024262
522	5.81509689117266
10632	6.09475378769774
27109	3.5555804316643
55101	5.43502731660045
537	7.76235467377247
92270	1.75415994554013
10159	7.92434595674028
535	5.86200862991619
23545	4.43883842099581
50617	0.642034834510895
533	6.76020782121649
527	7.85211429546866
9114	6.52662442700159
245972	-1.59311299068466
8992	6.96621058300842
155066	5.49647394107814
523	7.20129780305904
525	2.80913417450212
526	6.36459345756685
528	6.01284684109114
245973	4.83396901945881
51382	5.99639090599891
529	6.03253359957174
90423	0.886055415785001
9296	6.40345163972704
9550	6.76004612043336
534	-0.142776011612613
127124	-5.24389368572517
51606	5.75920688315081
538	5.43581625902737
540	4.29426470617136
10396	2.31224957872584
51761	1.14600062541278
5205	7.04615196851088
57198	3.31436970748031
148229	1.42536988563863
79895	1.81565689092585
158381	0.60971386979102
10079	6.90908768815368
374868	5.93222970508802
64756	6.16151517704152
91647	4.5123011886066
89978	3.11017601359858
93974	6.70727829724988
545	5.61767406286362
84126	3.87890677349651
8455	6.93201002018901
26033	4.50631143388744
546	7.21015594358265
6310	5.45338263899821
25814	6.16665237824084
342371	5.54603136934022
6311	5.82892417903387
11273	7.54010404162765
4287	4.35401578143586
92552	-5.631614397619
6314	5.38556226106749
222255	3.94862168035
127002	1.42627857487924
56970	6.31206727199556
552889	7.10549845660877
6315	-4.54582300807981
549	4.25568463104984
550	7.03579268379448
6790	4.06355610798294
54998	5.91502612653892
6791	-1.65926578043614
9212	3.64100501261975
6795	-0.313411744129489
26053	6.92102924639142
57099	2.26169671726286
10677	0.671304368042623
23080	4.72467928955809
551	-5.4705275643085
60370	4.10417626496799
552	-2.65365391887196
553	-3.16325336877386
554	-0.500859677202874
158833	-4.16577595446757
158835	-5.67185511269183
8312	6.02550735236474
8313	4.45820290293236
558	5.31556669711378
563	6.55861901608863
22994	4.65723697624198
64343	5.45106240216669
51582	6.77959938176347
566	-2.2888450998259
567	10.1970646043245
8706	4.59839734854225
148789	4.9813921044263
8708	-3.45949547279102
8707	-2.91804233822227
8705	3.60292718575905
10317	-3.92263665820848
126792	4.52032933388171
145173	3.32491801176694
27087	-2.86981230271151
135152	0.0883618300628267
26229	5.1584960144026
11041	5.01393944157548
10678	5.81481228630601
10331	-0.0512994521733261
79369	-1.03052986057232
84002	3.82715154655429
192134	-0.580764929937797
93010	3.35053473837505
374907	2.16076421101256
84752	3.26231011966028
146712	2.35478617956092
2583	-1.12191269192103
124872	0.838850552980363
283358	5.95327557919664
338707	5.04178680301921
2683	8.2721730851449
8704	4.99351161465936
8703	5.35228244547574
8702	4.88736254635085
9334	6.29115529068294
9331	0.398698980298221
11285	4.54370589103047
27077	4.29131727820279
80776	2.91539889469359
79870	-2.19207075969862
570	-0.763310464170688
23621	4.3577735543398
25825	2.95315916850611
571	3.81220676243525
60468	-0.0341421514610281
572	5.71954664649476
573	6.37132570882339
9532	0.245250645844977
9531	6.36103249043433
